 Win, FirstBlood, firstTower, firstTowerAssist, Kills, Assists, Deaths, GoldEarned, GoldSpent, TotalDamageDealt, MagicDamageDealt, PhysicalDamageDealt, TotalDamageTaken, MinionsKilled, CrowdControl, WardsPlaced,
1,0,0,0,0,0.14,0.37,0.11,0.12,0.03,0.04,0.14,0.19,0.06,0,0, 
1,0,0,0,0.02,0.36,0.26,0.17,0.19,0.05,0.1,0.22,0.21,0.11,0.02,0, 
1,0,0,0,0.02,0.11,0.21,0.13,0.14,0.08,0.31,0.15,0.23,0.12,0.06,0, 
0,0,0,0,0.05,0.26,0.21,0.18,0.18,0.08,0.32,0.32,0.25,0.1,0.24,0, 
0,0,0,0,0.47,0.1,0.17,0.22,0.21,0.14,0,1.07,0.19,0.15,0.02,0, 
0,0,0,0,0.16,0.26,0.27,0.19,0.23,0.17,0.74,0.34,0.23,0.15,0.69,0, 
0,0,0,0,0.21,0.19,0.23,0.21,0.19,0.26,1.56,0.41,0.17,0.26,0.05,0, 
0,0,0,0,0.11,0.19,0.12,0.2,0.19,0.35,0,2.74,0.15,0.35,0,1, 
1,0,1,0,0.89,0.03,0.29,0.39,0.39,0.6,0.29,1.7,0.48,0.46,0.81,0, 
1,0,0,0,0.04,0.3,0.14,0.16,0.16,0.09,0.2,0.1,0.14,0.1,0.02,0, 
1,0,0,0,0.04,0.12,0.14,0.15,0.14,0.12,0.26,0.13,0.13,0.16,0.02,0.4, 
1,0,0,0,0.02,0.42,0.29,0.15,0.15,0.09,0.2,0.09,0.14,0.08,0.15,0.4, 
1,0,0,0,0.02,0.12,0.14,0.15,0.16,0.11,0.05,0.33,0.11,0.2,0,0.2, 
0,0,0,0,0,0.33,0.23,0.18,0.19,0.18,0.73,0.29,0.2,0.13,0.23,0.5, 
0,0,0,0,0,0.11,0.16,0.16,0.16,0.16,0.06,1.11,0.18,0.15,0,0, 
0,0,0,0,0.14,0.22,0.3,0.19,0.19,0.21,1.03,0.47,0.26,0.16,0.08,0.5, 
0,0,0,0,0.29,0.22,0.14,0.22,0.23,0.17,0.18,1.07,0.19,0.31,0.05,0, 
0,0,0,0,0.57,0.11,0.18,0.24,0.23,0.28,0.96,0.75,0.17,0.24,0.63,0, 
1,1,1,0,0.81,0.11,0.33,0.39,0.33,0.63,0.9,0.07,0.18,0.37,0.1,1, 
1,0,0,0,0.06,0.26,0.28,0.16,0.19,0.12,0.05,0.11,0.21,0.18,0.47,0, 
1,0,0,0,0.06,0.2,0.17,0.14,0.13,0.04,0.01,0.06,0.19,0.08,0.36,0, 
1,0,0,0,0.04,0.35,0,0.16,0.19,0.09,0.04,0.09,0.2,0.15,0.06,0, 
1,0,0,0,0.04,0.09,0.22,0.15,0.15,0.12,0,0.19,0.22,0.22,0.01,0, 
0,0,0,0,0.22,0.23,0.24,0.21,0.19,0.22,1.2,0.2,0.22,0.22,0.75,0.33, 
0,0,0,0,0.33,0.19,0.14,0.21,0.21,0.21,1.07,0.24,0.18,0.16,0.23,0.17, 
0,0,0,0,0.06,0.13,0.24,0.16,0.17,0.12,0.09,0.68,0.23,0.18,0.02,0, 
0,0,0,0,0.11,0.32,0.22,0.21,0.22,0.27,0,1.71,0.16,0.26,0,0.5, 
0,0,0,0,0.28,0.13,0.17,0.2,0.21,0.17,0.68,0.36,0.21,0.18,0.01,0, 
1,0,0,0,0.15,0.1,0.16,0.22,0.17,0.34,0.12,0.69,0.13,0.33,0.36,0.13, 
1,0,0,0,0.5,0.03,0.26,0.23,0.22,0.19,0.25,0.19,0.2,0.22,0.03,0, 
1,0,0,0,0.15,0.3,0.37,0.19,0.2,0.14,0.22,0.1,0.25,0.15,0.17,0, 
1,0,0,0,0.1,0.27,0.11,0.19,0.22,0.15,0.07,0.29,0.22,0.16,0.06,0.88, 
1,0,0,0,0.1,0.3,0.11,0.18,0.2,0.18,0.34,0.08,0.2,0.14,0.37,0, 
0,0,0,0,0.11,0.26,0.14,0.19,0.2,0.13,0.09,1.37,0.23,0.18,0.22,0.5, 
0,0,0,0,0.11,0.23,0.19,0.18,0.18,0.15,0.49,1.25,0.18,0.16,0,0, 
0,0,0,0,0.16,0.17,0.29,0.22,0.22,0.28,0.15,3.15,0.16,0.31,0.1,0, 
0,0,0,0,0.53,0.11,0.19,0.22,0.21,0.26,2.32,0.67,0.24,0.15,0.06,0, 
0,0,0,0,0.11,0.23,0.19,0.19,0.19,0.19,1.24,0.45,0.2,0.19,0.61,0.5, 
1,0,1,0,0.89,0,0,0.43,0.36,0.74,0.06,6.22,0.27,0.56,0.92,0.67, 
1,0,0,0,0,0.23,0.41,0.13,0.15,0.06,0.24,0.31,0.18,0.12,0.01,0, 
1,0,0,0,0.04,0.1,0.12,0.13,0.15,0.04,0,0.34,0.17,0.08,0.04,0.33, 
1,0,0,0,0.04,0.33,0.24,0.15,0.16,0.06,0.16,0.36,0.23,0.07,0.03,0, 
1,0,0,0,0.04,0.33,0.24,0.16,0.18,0.1,0.54,0.3,0.15,0.17,0,0, 
0,0,0,0,0.29,0.18,0.13,0.22,0.23,0.29,1.24,0.31,0.19,0.31,0.45,0, 
0,0,0,0,0.18,0.26,0.18,0.22,0.18,0.15,0.52,0.29,0.2,0.15,0.39,0.33, 
0,0,0,0,0.29,0.13,0.3,0.21,0.22,0.24,1.03,0.24,0.22,0.27,0.07,0.67, 
0,0,0,0,0,0.31,0.23,0.18,0.19,0.15,0.12,0.69,0.23,0.12,0,0, 
0,0,0,0,0.24,0.13,0.16,0.18,0.18,0.17,0.72,0.16,0.16,0.16,0.09,0, 
1,1,0,0,0.96,0,0,0.45,0.4,0.63,0.75,0.13,0.23,0.53,0.2,1, 
1,0,0,0,0,0.27,0.57,0.13,0.15,0.07,0,0.1,0.21,0.12,0.01,0, 
1,0,0,0,0.04,0.13,0.14,0.14,0.15,0.09,0.06,0.04,0.24,0.09,0.41,0, 
1,0,0,0,0,0.47,0.14,0.14,0.12,0.08,0.06,0.05,0.2,0.09,0.09,0, 
1,0,0,0,0,0.13,0.14,0.14,0.19,0.14,0.13,0.07,0.13,0.17,0.29,0, 
0,0,0,0,0.5,0.19,0.18,0.22,0.22,0.15,0,1.98,0.24,0.15,0.18,0, 
0,0,0,0,0.14,0,0.1,0.19,0.19,0.24,1.28,1.85,0.18,0.22,0.1,0, 
0,0,0,0,0.07,0.31,0.35,0.2,0.2,0.17,0.31,1.98,0.22,0.27,0.42,0, 
0,0,0,0,0.21,0.38,0.22,0.21,0.2,0.21,0.44,2.38,0.18,0.16,0,0, 
0,0,0,0,0.07,0.13,0.14,0.18,0.19,0.24,2.33,0.87,0.19,0.2,0.3,0, 
1,0,0,0,0.45,0.15,0.24,0.28,0.26,0.38,0.22,0.41,0.24,0.14,0.51,0.27, 
1,1,1,0,0.3,0.23,0.29,0.25,0.26,0.32,0.54,0.03,0.2,0.33,0.19,0.05, 
1,0,0,0,0.05,0.31,0.05,0.16,0.15,0.07,0.01,0.12,0.22,0.16,0.27,0.23, 
1,0,0,0,0.1,0.15,0.14,0.16,0.15,0.09,0.04,0.11,0.19,0.17,0.02,0.32, 
1,0,0,0,0.1,0.15,0.29,0.15,0.18,0.14,0.19,0.05,0.15,0.19,0.01,0.14, 
0,0,0,0,0.15,0.17,0.38,0.17,0.17,0.15,0.62,0.18,0.21,0.15,0.26,0.05, 
0,0,0,0,0.1,0.17,0.15,0.19,0.17,0.21,0.22,0.92,0.22,0.28,0.06,0.05, 
0,0,0,0,0.05,0.29,0.15,0.18,0.18,0.17,0.67,0.22,0.23,0.17,0.28,0.16, 
0,0,0,0,0.2,0.33,0.15,0.22,0.24,0.22,0.91,0.28,0.18,0.2,0.13,0.21, 
0,0,0,0,0.5,0.04,0.18,0.23,0.24,0.25,1.02,0.22,0.16,0.2,0.28,0.53, 
1,0,0,0,0.86,0.08,0.07,0.39,0.31,0.66,0.47,2.15,0.32,0.53,0.32,0.5, 
1,0,0,0,0,0.19,0.47,0.13,0.13,0.05,0.05,0.13,0.23,0.08,0,0, 
1,0,0,0,0.06,0.12,0.2,0.14,0.18,0.09,0.23,0.13,0.16,0.11,0.22,0.5, 
1,0,0,0,0.06,0.38,0.07,0.17,0.19,0.08,0.22,0.1,0.15,0.11,0.19,0, 
1,0,0,0,0.03,0.23,0.2,0.16,0.2,0.12,0.03,0.44,0.14,0.18,0.26,0, 
0,0,0,0,0.2,0.35,0.2,0.22,0.24,0.16,0.7,0.48,0.16,0.25,0.02,0.25, 
0,0,0,0,0.13,0.13,0.11,0.17,0.17,0.15,0.68,0.43,0.18,0.1,0.18,0, 
0,0,0,0,0.13,0.13,0.31,0.18,0.15,0.24,0.03,1.73,0.17,0.23,0.01,0.5, 
0,0,0,0,0.33,0.26,0.14,0.23,0.24,0.35,2.1,0.48,0.21,0.26,0.39,0.25, 
0,0,0,0,0.2,0.13,0.23,0.19,0.2,0.09,0.05,0.64,0.27,0.16,0.41,0, 
1,0,0,0,0.27,0.16,0.21,0.23,0.24,0.38,0.27,0.6,0.29,0.11,0.22,0.31, 
1,0,0,0,0.24,0.26,0.26,0.21,0.19,0.18,0.3,0.15,0.12,0.26,0.04,0.13, 
1,0,0,0,0.19,0.21,0.21,0.21,0.22,0.19,0.02,0.45,0.15,0.28,0.29,0.19, 
1,0,0,0,0.16,0.18,0.21,0.18,0.19,0.15,0.21,0.09,0.24,0.22,0.4,0.06, 
1,0,0,0,0.14,0.18,0.11,0.17,0.16,0.11,0.2,0.07,0.19,0.13,0.06,0.31, 
0,0,0,0,0.17,0.14,0.27,0.17,0.17,0.1,0.67,0.24,0.19,0.11,0.03,0.13, 
0,0,0,0,0.06,0.21,0.27,0.19,0.17,0.18,0.24,1.34,0.18,0.22,0.08,0.27, 
0,0,0,0,0.22,0.18,0.19,0.2,0.21,0.27,1.89,0.46,0.26,0.23,0.29,0.13, 
0,0,0,0,0.28,0.25,0.14,0.24,0.23,0.27,0.04,2.35,0.14,0.28,0.03,0.27, 
0,0,0,0,0.28,0.21,0.14,0.2,0.21,0.18,0.93,0.35,0.22,0.16,0.57,0.2, 
1,0,0,0,0.65,0.11,0.11,0.36,0.31,0.6,0.19,3.14,0.28,0.53,0.5,0.19, 
1,0,0,0,0.12,0.35,0.2,0.18,0.21,0.11,0.04,0.55,0.2,0.12,0.21,0.16, 
1,0,0,0,0.05,0.16,0.2,0.15,0.14,0.13,0.19,0.55,0.21,0.15,0.05,0.14, 
1,0,0,0,0.11,0.25,0.16,0.16,0.15,0.1,0.44,0.11,0.16,0.1,0.23,0.24, 
1,0,0,0,0.08,0.13,0.33,0.14,0.18,0.06,0.14,0.22,0.16,0.1,0.01,0.27, 
0,0,0,0,0.39,0.17,0.26,0.23,0.19,0.25,0.95,0.15,0.2,0.21,0.47,0.06, 
0,0,0,0,0.16,0.14,0.17,0.19,0.2,0.16,0.03,0.58,0.24,0.22,0.02,0.1, 
0,0,0,0,0.16,0.3,0.12,0.21,0.21,0.16,0.46,0.25,0.18,0.2,0.03,0.16, 
0,0,0,0,0.09,0.23,0.18,0.17,0.17,0.18,0.67,0.12,0.18,0.16,0.29,0.29, 
0,0,0,0,0.2,0.16,0.26,0.2,0.22,0.25,0.42,0.52,0.2,0.22,0.19,0.39, 
0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0, 
0,0,0,0,0,0,0.8,0.18,0.22,0.23,0,0.49,0.24,0.17,0.03,0, 
0,0,0,0,0,0,0,0.23,0.27,0.37,0.44,0.27,0.28,0.41,0.48,0, 
0,0,0,0,0.67,0,0,0.24,0.21,0.16,0.21,0.15,0.21,0.2,0.27,1, 
0,0,0,0,0.33,1,0.2,0.21,0.3,0.24,0.36,0.16,0.26,0.21,0.23,0, 
1,0,0,0,0.8,0.25,0,0.23,0.21,0.16,0.5,1.32,0.22,0.16,0.04,0.33, 
1,0,0,0,0,0,0.67,0.19,0.17,0.16,0.81,1.01,0.19,0.16,0.2,0.33, 
1,0,0,0,0,0,0,0.19,0.21,0.23,0.07,2.44,0.22,0.27,0,0, 
1,0,0,0,0.2,0.75,0.33,0.22,0.26,0.23,0.47,2.08,0.2,0.23,0.2,0.33, 
1,0,0,0,0,0,0,0.17,0.15,0.22,1.24,0.74,0.17,0.19,0.56,0, 
1,0,1,0,0.89,0.08,0.1,0.38,0.36,0.54,0.37,1.86,0.23,0.39,0.39,0.4, 
1,0,0,0,0.02,0.28,0.1,0.16,0.14,0.11,0.17,0.27,0.26,0.1,0.09,0.2, 
1,0,0,0,0.02,0.38,0.4,0.17,0.18,0.06,0.11,0.13,0.17,0.11,0.02,0.4, 
1,0,0,0,0.02,0.13,0,0.15,0.15,0.15,0.33,0.28,0.2,0.19,0,0, 
1,0,0,0,0.05,0.13,0.4,0.15,0.17,0.14,0.02,0.56,0.14,0.22,0.5,0, 
0,0,0,0,0.2,0.14,0.27,0.19,0.17,0.2,0.87,0.27,0.18,0.12,0,0.25, 
0,0,0,0,0.4,0.24,0.11,0.22,0.23,0.14,0.06,0.74,0.24,0.23,0.34,0, 
0,0,0,0,0,0.14,0.25,0.2,0.21,0.32,0.78,0.77,0.18,0.36,0.61,0, 
0,0,0,0,0.2,0.14,0.25,0.17,0.18,0.08,0.03,0.37,0.21,0.09,0.01,0.75, 
0,0,0,0,0.2,0.33,0.11,0.22,0.22,0.25,1.05,0.41,0.19,0.2,0.04,0, 
1,0,1,0,0.8,0.14,0.17,0.39,0.37,0.62,0.18,2.66,0.33,0.5,0.42,0, 
1,0,0,0,0,0.03,0.17,0.12,0.13,0.05,0.06,0.18,0.2,0.1,0.03,1, 
1,0,0,0,0.07,0.24,0.17,0.16,0.17,0.09,0.25,0.18,0.19,0.11,0.1,0, 
1,0,0,0,0.02,0.21,0.25,0.14,0.13,0.11,0.15,0.31,0.14,0.12,0.42,0, 
1,0,0,0,0.11,0.38,0.25,0.19,0.2,0.13,0.35,0.21,0.15,0.17,0.03,0, 
0,0,0,0,0.27,0.28,0.11,0.23,0.23,0.18,0.76,0.38,0.18,0.18,0.25,0, 
0,0,0,0,0.09,0.22,0.23,0.18,0.16,0.15,0.51,0.46,0.17,0.15,0,0, 
0,0,0,0,0.18,0.17,0.34,0.2,0.2,0.25,0.1,1.52,0.2,0.22,0.57,0, 
0,0,0,0,0.36,0.17,0.16,0.22,0.24,0.28,1.32,0.49,0.25,0.25,0.14,0, 
0,0,0,0,0.09,0.17,0.16,0.18,0.17,0.13,0.05,0.66,0.19,0.2,0.04,0, 
1,0,0,0,0.75,0,0.2,0.38,0.33,0.56,0.37,1.37,0.32,0.45,0.38,0.6, 
1,0,0,0,0.02,0,0.47,0.15,0.18,0.11,0.24,0.09,0.15,0.18,0.27,0, 
1,0,0,0,0.14,0.36,0.2,0.19,0.18,0.16,0.01,0.5,0.14,0.19,0.01,0.3, 
1,0,0,0,0,0.27,0.13,0.13,0.16,0.08,0.2,0.05,0.2,0.07,0.27,0.1, 
1,0,0,0,0.09,0.36,0,0.16,0.15,0.09,0.18,0.09,0.2,0.1,0.07,0, 
0,0,0,0,0,0.27,0.23,0.18,0.16,0.15,0.69,0.32,0.22,0.18,0.04,0.5, 
0,0,0,0,0.33,0.27,0.16,0.21,0.21,0.23,1.28,0.28,0.19,0.17,0.75,0, 
0,0,0,0,0.27,0.05,0.25,0.21,0.22,0.2,0.41,0.91,0.18,0.27,0.01,0.25, 
0,0,0,0,0.13,0.41,0.14,0.22,0.22,0.25,1.2,0.48,0.23,0.21,0.18,0, 
0,0,0,0,0.27,0,0.23,0.18,0.19,0.17,0.03,1.08,0.18,0.17,0.02,0.25, 
1,0,0,0,0.76,0.06,0.33,0.3,0.31,0.38,0.16,0.89,0.25,0.32,0.07,0, 
1,0,0,0,0.12,0.31,0.17,0.16,0.16,0.08,0.14,0.08,0.23,0.07,0,0, 
1,0,0,0,0.06,0.19,0.33,0.17,0.16,0.18,0.41,0.09,0.18,0.16,0.19,1, 
1,0,0,0,0,0.19,0.08,0.19,0.19,0.22,0.07,0.26,0.18,0.29,0.73,0, 
1,0,0,0,0.06,0.25,0.08,0.17,0.18,0.14,0.22,0.16,0.15,0.16,0,0, 
0,0,0,0,0.17,0.25,0.27,0.17,0.17,0.13,0.62,0.35,0.21,0.11,0.43,0.25, 
0,0,0,0,0.33,0.13,0.15,0.19,0.18,0.13,0.47,0.48,0.18,0.18,0,0.25, 
0,0,0,0,0.08,0.21,0.12,0.21,0.21,0.15,0.77,0.39,0.24,0.18,0.57,0, 
0,0,0,0,0.33,0.21,0.3,0.25,0.26,0.4,0.03,2.99,0.19,0.36,0,0.5, 
0,0,0,0,0.08,0.21,0.15,0.18,0.18,0.19,1.17,0.28,0.19,0.17,0,0, 
1,1,0,0,0.75,0.18,0.25,0.36,0.4,0.48,0.62,0.26,0.21,0.39,0.47,0, 
1,0,0,0,0.1,0.18,0.09,0.18,0.18,0.19,0.18,0.18,0.23,0.18,0.08,0, 
1,0,0,0,0.06,0.23,0.28,0.16,0.15,0.13,0.16,0.08,0.24,0.16,0.12,0.1, 
1,0,0,0,0.06,0.18,0.09,0.15,0.12,0.11,0.01,0.2,0.15,0.15,0.27,0, 
1,0,0,0,0.02,0.23,0.28,0.15,0.14,0.08,0.03,0.13,0.16,0.12,0.05,0.9, 
0,0,0,0,0.19,0.15,0.18,0.2,0.2,0.24,0.89,0.45,0.2,0.23,0.01,0.14, 
0,0,0,0,0.28,0.35,0.14,0.22,0.22,0.18,0.68,0.2,0.19,0.14,0.54,0.14, 
0,0,0,0,0.09,0.15,0.24,0.18,0.18,0.12,0.42,0.25,0.2,0.16,0.34,0.57, 
0,0,0,0,0.09,0.18,0.27,0.18,0.18,0.18,0.22,0.8,0.18,0.21,0,0, 
0,0,0,0,0.34,0.18,0.16,0.22,0.22,0.28,1.44,0.16,0.23,0.25,0.1,0.14, 
0,0,0,0,0.24,0.05,0.2,0.18,0.15,0.18,0.25,0.08,0.15,0.13,0.19,0, 
0,0,0,0,0.29,0.36,0.23,0.22,0.24,0.21,0.02,0.35,0.25,0.19,0.67,0.06, 
0,0,0,0,0,0.23,0.2,0.15,0.18,0.13,0.04,0.19,0.23,0.1,0.01,0.17, 
0,0,0,0,0.24,0.23,0.29,0.2,0.2,0.12,0.16,0.06,0.2,0.13,0,0.33, 
0,0,0,0,0.24,0.14,0.09,0.24,0.24,0.36,0.53,0.13,0.17,0.46,0.13,0.44, 
1,0,0,0,0.2,0.2,0.18,0.21,0.21,0.21,0.69,0.24,0.19,0.21,0.16,0.19, 
1,0,0,0,0.37,0.2,0.06,0.22,0.23,0.2,0.72,0.16,0.23,0.17,0.4,0.19, 
1,0,0,0,0.11,0.16,0.29,0.19,0.19,0.23,0.78,0.21,0.18,0.23,0.24,0.31, 
1,0,0,0,0.2,0.23,0.29,0.19,0.21,0.13,0.32,0.23,0.22,0.14,0.2,0.13, 
1,0,0,0,0.11,0.21,0.18,0.19,0.17,0.23,0.18,0.81,0.18,0.25,0,0.19, 
1,1,0,0,0.88,0.15,0.08,0.41,0.37,0.69,0.03,3.45,0.22,0.51,0.65,1, 
1,0,0,0,0,0.35,0.17,0.16,0.17,0.09,0.36,0.12,0.27,0.15,0.06,0, 
1,0,0,0,0.06,0.1,0.33,0.14,0.15,0.08,0.33,0.09,0.17,0.09,0.17,0, 
1,0,0,0,0.06,0.2,0.25,0.14,0.15,0.06,0.19,0.16,0.21,0.09,0.1,0, 
1,0,0,0,0,0.2,0.17,0.15,0.16,0.08,0.1,0.36,0.12,0.16,0.01,0, 
0,0,0,0,0.25,0.13,0.24,0.2,0.19,0.23,1.2,0.76,0.2,0.22,0.03,0.33, 
0,0,0,0,0.25,0.13,0.09,0.21,0.21,0.2,0.06,1.67,0.21,0.24,0.25,0, 
0,0,0,0,0.08,0.44,0.15,0.22,0.22,0.23,1.28,0.66,0.19,0.24,0.4,0.67, 
0,0,0,0,0.17,0.25,0.3,0.19,0.18,0.17,0.1,1.34,0.2,0.14,0.3,0, 
0,0,0,0,0.25,0.06,0.21,0.18,0.19,0.18,0.92,0.59,0.2,0.16,0.03,0, 
1,0,0,0,0.78,0.17,0.08,0.35,0.32,0.55,0.12,2.75,0.24,0.33,0.78,1, 
1,0,0,0,0.05,0.33,0.33,0.17,0.18,0.09,0.3,0.21,0.21,0.1,0.08,0, 
1,0,0,0,0.05,0.04,0.33,0.15,0.16,0.13,0.43,0.27,0.14,0.18,0.07,0, 
1,0,0,0,0.08,0.13,0.08,0.15,0.16,0.08,0.01,0.38,0.22,0.14,0.02,0, 
1,0,0,0,0.03,0.33,0.17,0.18,0.18,0.16,0.14,0.79,0.19,0.26,0.05,0, 
0,0,0,0,0.17,0.43,0.27,0.22,0.22,0.26,0.65,3.16,0.21,0.28,0,0.5, 
0,0,0,0,0.25,0,0.11,0.22,0.23,0.32,0.09,4.6,0.2,0.28,0.04,0.25, 
0,0,0,0,0.08,0,0.27,0.17,0.14,0.16,1.46,0.85,0.17,0.16,0.34,0, 
0,0,0,0,0.17,0.43,0.27,0.19,0.19,0.17,1.54,0.99,0.22,0.15,0.08,0.25, 
0,0,0,0,0.33,0.14,0.08,0.2,0.21,0.1,0,1.53,0.2,0.14,0.54,0, 
1,0,0,0,0.89,0.12,0.25,0.41,0.4,0.62,0.42,1.59,0.26,0.47,0.38,0.33, 
1,0,0,0,0.02,0.41,0.25,0.16,0.17,0.1,0.24,0.09,0.17,0.1,0.1,0, 
1,0,0,0,0.07,0.12,0.25,0.15,0.15,0.06,0.05,0.14,0.19,0.12,0,0, 
1,0,0,0,0.02,0.18,0,0.15,0.15,0.14,0.25,0.16,0.2,0.19,0.5,0, 
1,0,0,0,0,0.18,0.25,0.14,0.13,0.07,0.04,0.2,0.18,0.12,0.02,0.67, 
0,0,0,0,0.25,0.19,0.36,0.19,0.2,0.23,2.99,0.43,0.25,0.16,0.29,0.2, 
0,0,0,0,0.17,0.31,0.05,0.23,0.21,0.34,0,5.01,0.1,0.34,0,0, 
0,0,0,0,0.08,0.13,0.18,0.17,0.18,0.13,0.94,0.99,0.26,0.17,0.4,0.4, 
0,0,0,0,0.08,0.25,0.23,0.17,0.18,0.08,0,1.23,0.22,0.1,0.03,0.4, 
0,0,0,0,0.42,0.13,0.18,0.24,0.23,0.21,0.22,2.8,0.16,0.24,0.28,0, 
1,0,1,0,0.41,0.1,0.17,0.27,0.3,0.44,0.03,1.26,0.12,0.36,0.14,0.08, 
1,0,0,0,0.1,0.26,0.38,0.18,0.16,0.15,0.01,0.43,0.18,0.18,0,0.21, 
1,0,0,0,0.1,0.24,0.08,0.17,0.15,0.12,0.26,0.09,0.19,0.13,0.26,0.25, 
1,0,0,0,0.29,0.15,0.29,0.2,0.22,0.15,0.37,0.07,0.2,0.15,0.53,0.17, 
1,0,0,0,0.1,0.24,0.08,0.18,0.17,0.15,0.34,0.1,0.31,0.18,0.07,0.29, 
0,0,0,0,0.17,0.18,0.2,0.21,0.2,0.22,0.4,0.88,0.17,0.3,0.02,0.08, 
0,0,0,0,0.17,0.22,0.2,0.19,0.19,0.23,1.02,0.33,0.19,0.21,0.31,0.08, 
0,0,0,0,0.38,0.24,0.17,0.23,0.24,0.19,0.17,0.97,0.21,0.21,0.34,0.23, 
0,0,0,0,0.17,0.2,0.2,0.18,0.18,0.24,1.2,0.2,0.24,0.14,0.15,0.31, 
0,0,0,0,0.13,0.14,0.22,0.19,0.18,0.12,0.45,0.26,0.2,0.13,0.18,0.31, 
0,0,0,0,0.16,0.27,0.11,0.24,0.25,0.32,0.33,0.34,0.31,0.37,0.07,0, 
0,0,0,0,0.16,0.13,0.16,0.18,0.16,0.16,0.17,0.15,0.15,0.16,0.04,0.13, 
0,0,0,0,0,0.33,0.21,0.18,0.17,0.18,0.03,0.34,0.19,0.16,0.01,0.25, 
0,0,0,0,0.21,0.27,0.16,0.18,0.19,0.11,0.06,0.16,0.21,0.12,0.01,0, 
0,0,0,0,0.47,0,0.37,0.23,0.23,0.23,0.41,0.07,0.13,0.2,0.87,0.63, 
1,0,0,0,0.16,0.1,0.16,0.2,0.19,0.26,1.12,0.18,0.23,0.26,0.02,0.13, 
1,0,0,0,0.37,0.25,0.05,0.23,0.21,0.19,0.74,0.21,0.18,0.19,0.79,0.13, 
1,0,0,0,0.11,0.2,0.26,0.18,0.19,0.22,0.85,0.24,0.2,0.2,0.03,0, 
1,0,0,0,0.11,0.1,0.21,0.16,0.16,0.12,0.34,0.13,0.21,0.11,0.15,0.25, 
1,0,0,0,0.26,0.35,0.32,0.23,0.25,0.21,0.02,1.02,0.18,0.24,0.02,0.5, 
1,1,1,0,0.88,0.06,0.23,0.4,0.63,0.57,0.68,0.14,0.33,0.44,0.39,0.67, 
1,0,0,0,0.02,0.16,0.23,0.14,0.09,0.08,0.06,0.05,0.16,0.13,0,0, 
1,0,0,0,0.01,0.22,0.21,0.13,0.08,0.08,0.08,0.03,0.17,0.09,0.09,0.17, 
1,0,0,0,0.03,0.29,0.15,0.15,0.09,0.1,0.11,0.03,0.21,0.12,0.12,0.17, 
1,0,0,0,0.06,0.27,0.18,0.18,0.11,0.17,0.07,0.17,0.14,0.22,0.39,0, 
0,0,0,0,0.24,0.26,0.15,0.22,0.2,0.22,1.05,0.26,0.24,0.22,0.65,0, 
0,0,0,0,0.21,0.2,0.18,0.2,0.23,0.27,1.23,0.27,0.17,0.23,0.04,0.25, 
0,0,0,0,0.18,0.2,0.28,0.21,0.19,0.26,1.28,0.24,0.17,0.24,0.23,0.25, 
0,0,0,0,0.21,0.18,0.18,0.19,0.2,0.12,0.04,0.56,0.23,0.16,0.04,0.25, 
0,0,0,0,0.16,0.17,0.2,0.18,0.18,0.12,0.43,0.28,0.2,0.15,0.04,0.25, 
0,1,0,0,0.62,0.2,0.14,0.29,0.3,0.4,0.47,0.5,0.17,0.26,0.61,0, 
0,0,0,0,0.14,0.35,0.14,0.2,0.2,0.12,0.13,0.16,0.2,0.18,0.01,0.14, 
0,0,0,0,0,0.25,0.29,0.15,0.15,0.1,0.11,0.12,0.19,0.11,0.07,0, 
0,0,0,0,0.14,0.1,0,0.2,0.21,0.29,0.26,0.45,0.22,0.35,0.22,0, 
0,0,0,0,0.1,0.1,0.43,0.16,0.14,0.09,0.04,0.18,0.22,0.1,0.08,0.86, 
1,0,0,0,0,0.08,0.24,0.2,0.16,0.25,0.09,3.42,0.15,0.25,0.23,0.5, 
1,0,0,0,0,0.42,0.14,0.18,0.18,0.15,1.52,0.61,0.2,0.12,0.38,0, 
1,0,0,0,0,0.17,0.19,0.18,0.2,0.17,0.4,1.95,0.25,0.21,0.32,0, 
1,0,0,0,0.29,0.25,0.29,0.18,0.21,0.11,0.37,1.18,0.24,0.12,0.06,0.33, 
1,0,0,0,0.71,0.08,0.14,0.26,0.26,0.32,0,4.5,0.16,0.29,0,0.17, 
1,1,0,0,0.84,0.08,0.12,0.4,0.42,0.55,0,1.86,0.23,0.35,0.46,0.5, 
1,0,0,0,0,0.22,0.18,0.14,0.13,0.1,0.21,0.15,0.18,0.16,0,0.25, 
1,0,0,0,0.04,0.25,0.18,0.16,0.17,0.12,0.16,0.28,0.19,0.18,0.42,0, 
1,0,0,0,0.02,0.22,0.35,0.14,0.13,0.11,0.29,0.11,0.2,0.15,0.13,0, 
1,0,0,0,0.09,0.22,0.18,0.16,0.14,0.13,0.33,0.14,0.2,0.16,0,0.25, 
0,0,0,0,0.35,0.27,0.11,0.23,0.23,0.37,2.35,0.44,0.22,0.27,0.23,0, 
0,0,0,0,0.12,0.2,0.24,0.18,0.19,0.2,0.29,1.25,0.2,0.23,0,0.5, 
0,0,0,0,0.47,0.2,0.24,0.25,0.26,0.25,1.02,0.55,0.22,0.25,0.76,0.5, 
0,0,0,0,0.06,0.13,0.16,0.17,0.16,0.12,0.47,0.43,0.17,0.18,0,0, 
